Keyword,3 keywords,Common flags,changing flags
Acid,"acid, organic, lab pack","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'halogens_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'flash_point_flag': 0.0, 'boiling_point_flag': 0.0, 'benzene_waste_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'rush_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'urgent_flag': 0.0, 'mgp_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","no_reactivity_flag, lab_pack_flag, status_code_id, vendor_id, process_code_id, CustomerId, labpack_flag, isRecertified"
Flammable,"flammable, liquids, waste","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'hybrid_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, boiling_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, intercompany_flag, urgent_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, liquids, loosepack","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'hybrid_flag': 0.0}","halogens_flag, no_reactivity_flag, lab_pack_flag, flash_point_flag, boiling_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, intercompany_flag, urgent_flag, mgp_flag, national_flag, naics_flag, isRecertified"
Flammable,"flammable, liquids, toxic","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'directship_flag': 0.0, 'hybrid_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, lab_pack_flag, flash_point_flag, boiling_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, CustomerId, labpack_flag, specialpricing_flag, rush_flag, intercompany_flag, urgent_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, liquids, corrosive","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'benzene_waste_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'rush_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'urgent_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, sulfides_reactivity_flag, water_reactivity_flag, lab_pack_flag, flash_point_flag, status_code_id, vendor_id, process_code_id, CustomerId, labpack_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, liquids, lab pack","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'halogens_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'benzene_waste_flag': 0.0, 'vendor_id': 2281, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'rush_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'urgent_flag': 0.0, 'mgp_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","no_reactivity_flag, sulfides_reactivity_flag, water_reactivity_flag, lab_pack_flag, flash_point_flag, status_code_id, process_code_id, CustomerId, labpack_flag, isRecertified"
Flammable,"flammable, waste, aerosols","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'benzene_waste_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, aerosol_flag, flash_point_flag, boiling_point_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, urgent_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, waste, toxic","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'benzene_waste_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'naics_flag': 0.0}","pesticides_flag, halogens_flag, no_reactivity_flag, flash_point_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, urgent_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, waste, paint","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'benzene_waste_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'rush_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, solid_flag, sludges_flag, flash_point_flag, boiling_point_flag, status_code_id, vendor_id, process_code_id, CustomerId, urgent_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, waste, debris","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'benzene_waste_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'mgp_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, solid_flag, flash_point_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, urgent_flag, isRecertified"
Flammable,"flammable, waste, vsqg","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'benzene_waste_flag': 0.0, 'CustomerId': 15832.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, status_code_id, vendor_id, process_code_id, rush_flag, urgent_flag, mgp_flag, isRecertified"
Flammable,"flammable, aerosols, loosepack","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'benzene_waste_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'hybrid_flag': 0.0, 'urgent_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, boiling_point_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, intercompany_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, loosepack, toxic","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'labpack_flag': 0.0, 'specialpricing_flag': 0.0, 'hybrid_flag': 0.0, 'urgent_flag': 0.0, 'naics_flag': 0.0}","pesticides_flag, halogens_flag, no_reactivity_flag, flash_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, CustomerId, directship_flag, rush_flag, intercompany_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, loosepack, solids","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'benzene_waste_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'hybrid_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, intercompany_flag, urgent_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, loosepack, paint","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, boiling_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, urgent_flag, mgp_flag, national_flag, isRecertified"
Flammable,"flammable, toxic, debris","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, boiling_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, urgent_flag, mgp_flag, isRecertified"
Flammable,"flammable, toxic, vsqg","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'CustomerId': 15832.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, rush_flag, urgent_flag, mgp_flag, isRecertified"
Flammable,"flammable, toxic, contains","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, urgent_flag, mgp_flag, isRecertified"
Flammable,"flammable, paint, solvents","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'no_reactivity_flag': 1.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'benzene_waste_flag': 0.0, 'vendor_id': 2271, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0, 'isRecertified': 0}","halogens_flag, flash_point_flag, boiling_point_flag, status_code_id, process_code_id, CustomerId, rush_flag, urgent_flag, mgp_flag"
Flammable,"flammable, debris, vsqg","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'CustomerId': 15832.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'mgp_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, rush_flag, urgent_flag, isRecertified"
Flammable,"flammable, debris, contains","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'sulfides_reactivity_flag': 0, 'water_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'lab_pack_flag': 0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'boiling_point_flag': 0.0, 'labpack_flag': 0.0, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0}","halogens_flag, no_reactivity_flag, flash_point_flag, benzene_waste_flag, status_code_id, vendor_id, process_code_id, CustomerId, rush_flag, urgent_flag, mgp_flag, isRecertified"
Flammable,"flammable, corrosive, lab pack","{'pcbs_flag': 0, 'cyanides_flag': 0.0, 'sulfides_flag': 0.0, 'pesticides_flag': 0.0, 'halogens_flag': 0.0, 'infectious_bio_waste_flag': 0.0, 'nrc_regulated_radioactive_flag': 0.0, 'pyrophoric_reactivity_flag': 0.0, 'cyanides_reactivity_flag': 0, 'shock_reactivity_flag': 0, 'dot_explosive_flag': 0, 'gas_flag': 0.0, 'aerosol_flag': 0.0, 'monolith_flag': 0.0, 'solid_flag': 0.0, 'sludges_flag': 0.0, 'flash_point_flag': 0.0, 'boiling_point_flag': 0.0, 'benzene_waste_flag': 0.0, 'vendor_id': 2281, 'directship_flag': 0.0, 'specialpricing_flag': 0.0, 'rush_flag': 0.0, 'intercompany_flag': 0.0, 'hybrid_flag': 0.0, 'urgent_flag': 0.0, 'mgp_flag': 0.0, 'national_flag': 0.0, 'naics_flag': 0.0, 'isRecertified': 0}","no_reactivity_flag, sulfides_reactivity_flag, water_reactivity_flag, lab_pack_flag, status_code_id, process_code_id, CustomerId, labpack_flag"
